Transaction ID,Company,City,KM Travelled,Price Charged,Cost of Trip,Population,Users,Customer ID,Payment_Mode,Gender,Age,Income (USD/Month),date,holiday
10073420,Yellow Cab,CHICAGO IL,39.39,581.03,501.0408," 1,955,130 "," 164,468 ",3835,Cash,Male,49,6180,2016-09-05,Labour Day
10073547,Yellow Cab,CHICAGO IL,24.86,419.67,301.3032," 1,955,130 "," 164,468 ",4618,Cash,Female,62,7209,2016-09-05,Labour Day
10073574,Yellow Cab,CHICAGO IL,22.88,382.5,293.7792," 1,955,130 "," 164,468 ",4954,Card,Male,28,5772,2016-09-05,Labour Day
10073589,Yellow Cab,CHICAGO IL,19.55,291.58,239.292," 1,955,130 "," 164,468 ",4675,Cash,Female,25,20376,2016-09-05,Labour Day
10073623,Yellow Cab,CHICAGO IL,39.78,645.46,491.6808," 1,955,130 "," 164,468 ",3565,Cash,Female,36,24175,2016-09-05,Labour Day
10073626,Yellow Cab,CHICAGO IL,9.0,162.26,116.64," 1,955,130 "," 164,468 ",4042,Cash,Female,57,8004,2016-09-05,Labour Day
10073631,Yellow Cab,CHICAGO IL,37.62,579.59,478.5264," 1,955,130 "," 164,468 ",3351,Card,Female,20,23857,2016-09-05,Labour Day
10073687,Yellow Cab,CHICAGO IL,37.24,604.25,473.6928," 1,955,130 "," 164,468 ",3310,Cash,Female,23,10616,2016-09-05,Labour Day
10073726,Yellow Cab,DALLAS TX,12.48,327.55,179.712," 942,908 "," 22,157 ",24183,Card,Female,26,6142,2016-09-05,Labour Day
10073817,Yellow Cab,LOS ANGELES CA,32.48,591.86,463.8144," 1,595,037 "," 144,132 ",6973,Card,Male,18,24761,2016-09-05,Labour Day
10073830,Yellow Cab,LOS ANGELES CA,35.15,668.06,493.506," 1,595,037 "," 144,132 ",8604,Card,Male,56,24984,2016-09-05,Labour Day
10073892,Yellow Cab,LOS ANGELES CA,12.65,235.47,162.426," 1,595,037 "," 144,132 ",7136,Card,Female,36,4027,2016-09-05,Labour Day
10073934,Yellow Cab,LOS ANGELES CA,13.44,247.54,161.28," 1,595,037 "," 144,132 ",7385,Cash,Male,63,5472,2016-09-05,Labour Day
10074038,Yellow Cab,NASHVILLE TN,34.56,532.65,476.928," 327,225 "," 9,270 ",55110,Card,Male,19,30364,2016-09-05,Labour Day
10074068,Yellow Cab,NEW YORK NY,3.42,88.0,43.5024," 8,405,837 "," 302,149 ",1662,Cash,Female,44,13954,2016-09-05,Labour Day
10074198,Yellow Cab,NEW YORK NY,39.96,971.57,503.496," 8,405,837 "," 302,149 ",2761,Card,Male,40,11462,2016-09-05,Labour Day
10074256,Yellow Cab,NEW YORK NY,15.3,382.83,205.632," 8,405,837 "," 302,149 ",2712,Cash,Male,26,8379,2016-09-05,Labour Day
10074284,Yellow Cab,NEW YORK NY,11.52,250.18,158.976," 8,405,837 "," 302,149 ",1199,Cash,Female,22,9911,2016-09-05,Labour Day
10074352,Yellow Cab,NEW YORK NY,13.68,332.61,187.1424," 8,405,837 "," 302,149 ",1368,Cash,Female,60,7030,2016-09-05,Labour Day
10074391,Yellow Cab,NEW YORK NY,9.45,200.76,116.802," 8,405,837 "," 302,149 ",2645,Card,Male,56,26933,2016-09-05,Labour Day
10074403,Yellow Cab,NEW YORK NY,7.14,155.06,86.5368," 8,405,837 "," 302,149 ",2748,Card,Female,29,23315,2016-09-05,Labour Day
10074424,Yellow Cab,NEW YORK NY,43.2,1019.76,606.528," 8,405,837 "," 302,149 ",652,Cash,Female,29,17153,2016-09-05,Labour Day
10074434,Yellow Cab,NEW YORK NY,34.1,813.0,458.304," 8,405,837 "," 302,149 ",2498,Cash,Female,18,24647,2016-09-05,Labour Day
10074441,Yellow Cab,NEW YORK NY,37.45,839.82,480.858," 8,405,837 "," 302,149 ",1876,Cash,Male,23,20513,2016-09-05,Labour Day
10074443,Yellow Cab,NEW YORK NY,15.9,345.3,215.604," 8,405,837 "," 302,149 ",61,Card,Female,63,3110,2016-09-05,Labour Day
10074463,Yellow Cab,NEW YORK NY,11.1,238.44,141.192," 8,405,837 "," 302,149 ",759,Card,Female,27,19655,2016-09-05,Labour Day
10074484,Yellow Cab,NEW YORK NY,34.56,775.01,418.8672," 8,405,837 "," 302,149 ",2817,Cash,Male,38,24022,2016-09-05,Labour Day
10074497,Yellow Cab,NEW YORK NY,19.26,445.55,275.0328," 8,405,837 "," 302,149 ",1883,Card,Male,25,15314,2016-09-05,Labour Day
10074569,Yellow Cab,NEW YORK NY,25.99,650.32,361.7808," 8,405,837 "," 302,149 ",2896,Card,Female,20,13020,2016-09-05,Labour Day
10074604,Yellow Cab,NEW YORK NY,28.89,668.32,357.0804," 8,405,837 "," 302,149 ",110,Cash,Male,33,18701,2016-09-05,Labour Day
10074770,Yellow Cab,SAN DIEGO CA,12.32,224.52,150.7968," 959,307 "," 69,995 ",19347,Card,Female,44,21621,2016-09-05,Labour Day
10075111,Yellow Cab,SEATTLE WA,37.24,625.48,536.256," 671,238 "," 25,063 ",38727,Card,Female,59,4633,2016-09-05,Labour Day
10075196,Yellow Cab,WASHINGTON DC,7.84,127.44,97.8432," 418,859 "," 127,001 ",51150,Card,Male,31,19127,2016-09-05,Labour Day
10075201,Yellow Cab,WASHINGTON DC,22.47,384.09,310.086," 418,859 "," 127,001 ",53908,Cash,Male,58,19282,2016-09-05,Labour Day
10075418,Yellow Cab,WASHINGTON DC,2.36,36.39,29.4528," 418,859 "," 127,001 ",52083,Card,Female,40,11001,2016-09-05,Labour Day
10084913,Pink Cab,AUSTIN TX,24.0,332.67,247.2," 698,371 "," 14,978 ",33787,Cash,Female,37,3737,2016-10-10,Thanksgiving
10084932,Pink Cab,BOSTON MA,32.24,507.89,383.656," 248,968 "," 80,021 ",58170,Card,Female,22,8899,2016-10-10,Thanksgiving
10084944,Pink Cab,BOSTON MA,17.68,275.79,196.248," 248,968 "," 80,021 ",57092,Card,Female,58,16764,2016-10-10,Thanksgiving
10084956,Pink Cab,BOSTON MA,12.0,174.21,136.8," 248,968 "," 80,021 ",59198,Card,Female,36,19554,2016-10-10,Thanksgiving
10085008,Pink Cab,CHICAGO IL,27.54,258.25,280.908," 1,955,130 "," 164,468 ",3332,Card,Female,21,13464,2016-10-10,Thanksgiving
10085011,Pink Cab,CHICAGO IL,11.9,114.81,129.71," 1,955,130 "," 164,468 ",3862,Card,Male,24,21252,2016-10-10,Thanksgiving
10085015,Pink Cab,CHICAGO IL,29.4,278.34,323.4," 1,955,130 "," 164,468 ",3812,Card,Female,38,8488,2016-10-10,Thanksgiving
10085019,Pink Cab,CHICAGO IL,27.16,239.99,298.76," 1,955,130 "," 164,468 ",5278,Card,Male,40,6687,2016-10-10,Thanksgiving
10085037,Pink Cab,DALLAS TX,13.56,194.95,155.94," 942,908 "," 22,157 ",25224,Card,Female,20,4670,2016-10-10,Thanksgiving
10085057,Pink Cab,LOS ANGELES CA,20.9,192.31,209.0," 1,595,037 "," 144,132 ",7090,Card,Male,23,16319,2016-10-10,Thanksgiving
10085072,Pink Cab,LOS ANGELES CA,29.45,289.05,321.005," 1,595,037 "," 144,132 ",8356,Card,Male,62,13818,2016-10-10,Thanksgiving
10085092,Pink Cab,LOS ANGELES CA,35.89,388.95,405.557," 1,595,037 "," 144,132 ",6078,Card,Female,40,28190,2016-10-10,Thanksgiving
10085094,Pink Cab,LOS ANGELES CA,39.6,384.62,463.32," 1,595,037 "," 144,132 ",7035,Card,Female,39,4201,2016-10-10,Thanksgiving
10085130,Pink Cab,LOS ANGELES CA,7.14,72.27,77.112," 1,595,037 "," 144,132 ",7438,Cash,Male,42,9248,2016-10-10,Thanksgiving
10085185,Pink Cab,MIAMI FL,35.36,843.23,424.32," 1,339,155 "," 17,675 ",9940,Card,Female,34,9165,2016-10-10,Thanksgiving
10085187,Pink Cab,MIAMI FL,30.42,648.7,313.326," 1,339,155 "," 17,675 ",9980,Cash,Male,58,10169,2016-10-10,Thanksgiving
10085200,Pink Cab,MIAMI FL,6.54,142.46,69.324," 1,339,155 "," 17,675 ",9190,Cash,Male,35,8780,2016-10-10,Thanksgiving
10085205,Pink Cab,NASHVILLE TN,36.4,406.95,385.84," 327,225 "," 9,270 ",54164,Card,Female,52,19302,2016-10-10,Thanksgiving
10085207,Pink Cab,NASHVILLE TN,19.2,216.76,199.68," 327,225 "," 9,270 ",56577,Card,Male,21,25869,2016-10-10,Thanksgiving
10085211,Pink Cab,NASHVILLE TN,36.4,418.92,367.64," 327,225 "," 9,270 ",55841,Card,Female,32,34716,2016-10-10,Thanksgiving
10085220,Pink Cab,NEW YORK NY,8.48,133.76,94.976," 8,405,837 "," 302,149 ",612,Cash,Male,26,29910,2016-10-10,Thanksgiving
10085255,Pink Cab,NEW YORK NY,16.24,279.45,185.136," 8,405,837 "," 302,149 ",2383,Card,Female,29,14132,2016-10-10,Thanksgiving
10085263,Pink Cab,NEW YORK NY,30.6,507.05,367.2," 8,405,837 "," 302,149 ",125,Card,Male,37,20037,2016-10-10,Thanksgiving
10085272,Pink Cab,NEW YORK NY,12.87,225.56,141.57," 8,405,837 "," 302,149 ",2891,Card,Male,20,34613,2016-10-10,Thanksgiving
10085273,Pink Cab,NEW YORK NY,35.7,540.36,378.42," 8,405,837 "," 302,149 ",489,Cash,Male,28,24348,2016-10-10,Thanksgiving
10085289,Pink Cab,NEW YORK NY,3.57,59.72,42.483," 8,405,837 "," 302,149 ",780,Cash,Male,29,23291,2016-10-10,Thanksgiving
10085323,Pink Cab,NEW YORK NY,16.52,273.74,176.764," 8,405,837 "," 302,149 ",2632,Card,Male,33,19776,2016-10-10,Thanksgiving
10085378,Pink Cab,PITTSBURGH PA,48.0,460.38,513.6," 542,085 "," 3,643 ",50257,Card,Male,35,8577,2016-10-10,Thanksgiving
10085394,Pink Cab,SACRAMENTO CA,15.2,131.12,159.6," 545,776 "," 7,044 ",47247,Cash,Female,25,16434,2016-10-10,Thanksgiving
10085429,Pink Cab,SAN DIEGO CA,46.02,420.07,483.21," 959,307 "," 69,995 ",19619,Card,Male,53,19747,2016-10-10,Thanksgiving
10085432,Pink Cab,SAN DIEGO CA,6.06,58.39,69.69," 959,307 "," 69,995 ",20790,Card,Male,60,2805,2016-10-10,Thanksgiving
10085720,Pink Cab,SEATTLE WA,15.12,214.12,181.44," 671,238 "," 25,063 ",36924,Cash,Male,19,7266,2016-10-10,Thanksgiving
10085749,Pink Cab,SILICON VALLEY,5.6,94.51,59.36," 1,177,609 "," 27,247 ",12027,Cash,Female,42,11087,2016-10-10,Thanksgiving
10085778,Pink Cab,WASHINGTON DC,14.28,173.2,142.8," 418,859 "," 127,001 ",53658,Cash,Female,42,14309,2016-10-10,Thanksgiving
10085832,Yellow Cab,ATLANTA GA,34.8,602.05,471.888," 814,885 "," 24,701 ",27826,Card,Female,37,14734,2016-10-10,Thanksgiving
10085853,Yellow Cab,AUSTIN TX,31.68,690.59,429.5808," 698,371 "," 14,978 ",35984,Cash,Female,19,7406,2016-10-10,Thanksgiving
10085921,Yellow Cab,BOSTON MA,41.42,726.18,526.8624," 248,968 "," 80,021 ",58877,Card,Male,37,24822,2016-10-10,Thanksgiving
10085932,Yellow Cab,BOSTON MA,27.04,454.72,337.4592," 248,968 "," 80,021 ",58726,Card,Female,39,23198,2016-10-10,Thanksgiving
10085999,Yellow Cab,BOSTON MA,14.17,263.64,200.6472," 248,968 "," 80,021 ",57942,Card,Female,34,9673,2016-10-10,Thanksgiving
10086055,Yellow Cab,CHICAGO IL,29.0,435.47,351.48," 1,955,130 "," 164,468 ",5368,Cash,Male,24,20096,2016-10-10,Thanksgiving
10086101,Yellow Cab,CHICAGO IL,30.16,508.92,430.6848," 1,955,130 "," 164,468 ",4810,Card,Male,35,3885,2016-10-10,Thanksgiving
10086106,Yellow Cab,CHICAGO IL,21.78,343.91,279.6552," 1,955,130 "," 164,468 ",3178,Cash,Male,26,24714,2016-10-10,Thanksgiving
10086148,Yellow Cab,CHICAGO IL,21.24,312.37,282.9168," 1,955,130 "," 164,468 ",5566,Cash,Female,28,16556,2016-10-10,Thanksgiving
10086175,Yellow Cab,CHICAGO IL,14.14,236.41,195.132," 1,955,130 "," 164,468 ",3892,Card,Female,27,2059,2016-10-10,Thanksgiving
10086221,Yellow Cab,CHICAGO IL,18.02,273.38,227.052," 1,955,130 "," 164,468 ",3767,Card,Female,40,22426,2016-10-10,Thanksgiving
10086236,Yellow Cab,CHICAGO IL,12.65,182.12,174.57," 1,955,130 "," 164,468 ",3184,Cash,Male,21,31043,2016-10-10,Thanksgiving
10086246,Yellow Cab,CHICAGO IL,17.0,271.07,232.56," 1,955,130 "," 164,468 ",3898,Cash,Male,39,34816,2016-10-10,Thanksgiving
10086325,Yellow Cab,CHICAGO IL,25.3,368.16,318.78," 1,955,130 "," 164,468 ",3592,Card,Male,65,24315,2016-10-10,Thanksgiving
10086333,Yellow Cab,CHICAGO IL,18.05,307.37,238.26," 1,955,130 "," 164,468 ",5313,Cash,Female,44,5684,2016-10-10,Thanksgiving
10086336,Yellow Cab,CHICAGO IL,10.9,173.8,146.496," 1,955,130 "," 164,468 ",3037,Card,Male,47,30881,2016-10-10,Thanksgiving
10086372,Yellow Cab,DALLAS TX,13.44,261.96,162.8928," 942,908 "," 22,157 ",26057,Cash,Male,23,8596,2016-10-10,Thanksgiving
10086416,Yellow Cab,LOS ANGELES CA,35.03,566.59,424.5636," 1,595,037 "," 144,132 ",6288,Cash,Male,24,32488,2016-10-10,Thanksgiving
10086455,Yellow Cab,LOS ANGELES CA,43.6,705.2,528.432," 1,595,037 "," 144,132 ",7342,Card,Male,30,31080,2016-10-10,Thanksgiving
10086459,Yellow Cab,LOS ANGELES CA,20.7,319.45,270.756," 1,595,037 "," 144,132 ",6196,Card,Female,20,4663,2016-10-10,Thanksgiving
10086461,Yellow Cab,LOS ANGELES CA,24.61,365.18,354.384," 1,595,037 "," 144,132 ",6458,Card,Male,20,14682,2016-10-10,Thanksgiving
10086470,Yellow Cab,LOS ANGELES CA,8.55,133.22,109.782," 1,595,037 "," 144,132 ",8105,Cash,Male,40,17039,2016-10-10,Thanksgiving
10086490,Yellow Cab,LOS ANGELES CA,26.88,438.76,370.944," 1,595,037 "," 144,132 ",6555,Card,Male,44,20902,2016-10-10,Thanksgiving
10086503,Yellow Cab,LOS ANGELES CA,6.0,95.27,86.4," 1,595,037 "," 144,132 ",6843,Cash,Male,33,20347,2016-10-10,Thanksgiving
10086509,Yellow Cab,LOS ANGELES CA,27.56,380.33,340.6416," 1,595,037 "," 144,132 ",8292,Cash,Male,41,17898,2016-10-10,Thanksgiving
10086526,Yellow Cab,LOS ANGELES CA,7.28,117.75,90.8544," 1,595,037 "," 144,132 ",7927,Card,Male,62,14300,2016-10-10,Thanksgiving
10086570,Yellow Cab,LOS ANGELES CA,33.32,538.93,443.8224," 1,595,037 "," 144,132 ",7594,Card,Female,39,15105,2016-10-10,Thanksgiving
10086572,Yellow Cab,LOS ANGELES CA,31.5,420.68,434.7," 1,595,037 "," 144,132 ",6863,Card,Female,25,11451,2016-10-10,Thanksgiving
10086575,Yellow Cab,MIAMI FL,25.5,549.83,345.78," 1,339,155 "," 17,675 ",9327,Cash,Male,29,33583,2016-10-10,Thanksgiving
10086577,Yellow Cab,MIAMI FL,7.07,158.2,92.4756," 1,339,155 "," 17,675 ",11636,Card,Male,28,7954,2016-10-10,Thanksgiving
10086583,Yellow Cab,MIAMI FL,30.24,572.07,370.1376," 1,339,155 "," 17,675 ",10630,Cash,Male,34,3901,2016-10-10,Thanksgiving
10086595,Yellow Cab,MIAMI FL,36.1,697.61,480.852," 1,339,155 "," 17,675 ",9309,Card,Male,28,14157,2016-10-10,Thanksgiving
10086602,Yellow Cab,MIAMI FL,13.44,262.45,169.344," 1,339,155 "," 17,675 ",9811,Card,Female,28,12653,2016-10-10,Thanksgiving
10086603,Yellow Cab,MIAMI FL,20.06,395.81,288.864," 1,339,155 "," 17,675 ",9054,Cash,Female,24,12056,2016-10-10,Thanksgiving
10086617,Yellow Cab,NEW YORK NY,3.92,100.97,55.5072," 8,405,837 "," 302,149 ",2265,Card,Male,33,24868,2016-10-10,Thanksgiving
10086629,Yellow Cab,NEW YORK NY,28.25,680.46,372.9," 8,405,837 "," 302,149 ",2211,Card,Male,26,3467,2016-10-10,Thanksgiving
10086720,Yellow Cab,NEW YORK NY,34.22,856.9,431.172," 8,405,837 "," 302,149 ",1957,Cash,Female,20,19823,2016-10-10,Thanksgiving
10086725,Yellow Cab,NEW YORK NY,40.95,1044.96,520.884," 8,405,837 "," 302,149 ",390,Card,Female,49,20286,2016-10-10,Thanksgiving
10086760,Yellow Cab,NEW YORK NY,7.7,198.32,105.336," 8,405,837 "," 302,149 ",2393,Card,Male,25,24081,2016-10-10,Thanksgiving
10086843,Yellow Cab,NEW YORK NY,33.32,715.17,479.808," 8,405,837 "," 302,149 ",2397,Cash,Female,23,17619,2016-10-10,Thanksgiving
10086850,Yellow Cab,NEW YORK NY,34.65,900.72,449.064," 8,405,837 "," 302,149 ",2219,Card,Male,26,10942,2016-10-10,Thanksgiving
10086863,Yellow Cab,NEW YORK NY,20.2,501.01,290.88," 8,405,837 "," 302,149 ",2793,Cash,Female,62,17497,2016-10-10,Thanksgiving
10086881,Yellow Cab,NEW YORK NY,36.4,885.45,436.8," 8,405,837 "," 302,149 ",855,Card,Female,30,21689,2016-10-10,Thanksgiving
10086889,Yellow Cab,NEW YORK NY,43.2,1112.68,554.688," 8,405,837 "," 302,149 ",1479,Cash,Female,22,4035,2016-10-10,Thanksgiving
10086900,Yellow Cab,NEW YORK NY,46.8,1060.31,600.912," 8,405,837 "," 302,149 ",746,Cash,Female,28,32945,2016-10-10,Thanksgiving
10086907,Yellow Cab,NEW YORK NY,24.64,640.51,340.032," 8,405,837 "," 302,149 ",1400,Cash,Male,22,19260,2016-10-10,Thanksgiving
10086934,Yellow Cab,NEW YORK NY,4.48,116.46,54.2976," 8,405,837 "," 302,149 ",1595,Card,Female,26,10737,2016-10-10,Thanksgiving
10086949,Yellow Cab,NEW YORK NY,25.22,655.59,305.6664," 8,405,837 "," 302,149 ",2519,Card,Male,52,5107,2016-10-10,Thanksgiving
10086953,Yellow Cab,NEW YORK NY,24.78,585.06,312.228," 8,405,837 "," 302,149 ",14,Card,Male,50,6461,2016-10-10,Thanksgiving
10086960,Yellow Cab,NEW YORK NY,12.65,277.55,171.534," 8,405,837 "," 302,149 ",546,Cash,Male,33,22901,2016-10-10,Thanksgiving
10087028,Yellow Cab,NEW YORK NY,23.6,607.85,305.856," 8,405,837 "," 302,149 ",864,Cash,Female,40,19687,2016-10-10,Thanksgiving
10087068,Yellow Cab,NEW YORK NY,20.4,510.84,283.968," 8,405,837 "," 302,149 ",1660,Cash,Male,38,12804,2016-10-10,Thanksgiving
10087087,Yellow Cab,NEW YORK NY,38.88,955.05,541.2096," 8,405,837 "," 302,149 ",1612,Card,Female,22,9390,2016-10-10,Thanksgiving
10087103,Yellow Cab,NEW YORK NY,19.89,464.86,284.0292," 8,405,837 "," 302,149 ",2578,Card,Male,28,29241,2016-10-10,Thanksgiving
10087118,Yellow Cab,NEW YORK NY,33.25,832.61,438.9," 8,405,837 "," 302,149 ",969,Cash,Male,41,14249,2016-10-10,Thanksgiving
10087133,Yellow Cab,NEW YORK NY,7.84,185.1,99.7248," 8,405,837 "," 302,149 ",1690,Card,Male,40,3985,2016-10-10,Thanksgiving
10087153,Yellow Cab,NEW YORK NY,3.96,100.11,48.9456," 8,405,837 "," 302,149 ",359,Cash,Male,18,9997,2016-10-10,Thanksgiving
10087162,Yellow Cab,NEW YORK NY,16.8,388.64,211.68," 8,405,837 "," 302,149 ",29,Card,Female,59,12740,2016-10-10,Thanksgiving
10087175,Yellow Cab,NEW YORK NY,15.0,361.31,196.2," 8,405,837 "," 302,149 ",254,Cash,Female,37,24816,2016-10-10,Thanksgiving
10087197,Yellow Cab,NEW YORK NY,7.07,166.92,86.5368," 8,405,837 "," 302,149 ",1912,Cash,Female,36,10203,2016-10-10,Thanksgiving
10087220,Yellow Cab,ORANGE COUNTY,2.36,40.81,33.4176," 1,030,185 "," 12,994 ",16228,Cash,Female,30,12740,2016-10-10,Thanksgiving
10087228,Yellow Cab,ORANGE COUNTY,30.0,513.75,421.2," 1,030,185 "," 12,994 ",16169,Cash,Female,30,12299,2016-10-10,Thanksgiving
10087248,Yellow Cab,SACRAMENTO CA,38.4,583.05,497.664," 545,776 "," 7,044 ",45813,Cash,Female,37,20978,2016-10-10,Thanksgiving
10087259,Yellow Cab,SAN DIEGO CA,2.04,35.88,24.7248," 959,307 "," 69,995 ",19290,Card,Female,52,19174,2016-10-10,Thanksgiving
10087283,Yellow Cab,SAN DIEGO CA,34.65,507.87,428.274," 959,307 "," 69,995 ",20125,Card,Male,21,33373,2016-10-10,Thanksgiving
10087298,Yellow Cab,SAN DIEGO CA,12.36,193.24,173.5344," 959,307 "," 69,995 ",20329,Cash,Female,56,30868,2016-10-10,Thanksgiving
10087636,Yellow Cab,SEATTLE WA,35.34,600.28,445.284," 671,238 "," 25,063 ",36507,Card,Male,19,22051,2016-10-10,Thanksgiving
10087639,Yellow Cab,SEATTLE WA,14.04,219.4,202.176," 671,238 "," 25,063 ",36323,Card,Male,40,16074,2016-10-10,Thanksgiving
10087640,Yellow Cab,SEATTLE WA,26.4,457.4,367.488," 671,238 "," 25,063 ",36228,Card,Male,61,3618,2016-10-10,Thanksgiving
10087657,Yellow Cab,SILICON VALLEY,13.2,279.59,180.576," 1,177,609 "," 27,247 ",12765,Cash,Male,18,22401,2016-10-10,Thanksgiving
10087671,Yellow Cab,SILICON VALLEY,32.67,677.41,407.7216," 1,177,609 "," 27,247 ",12948,Cash,Male,35,3489,2016-10-10,Thanksgiving
10087684,Yellow Cab,SILICON VALLEY,22.42,454.88,298.6344," 1,177,609 "," 27,247 ",12323,Card,Female,37,9912,2016-10-10,Thanksgiving
10087686,Yellow Cab,SILICON VALLEY,23.46,570.13,323.748," 1,177,609 "," 27,247 ",13469,Card,Female,59,21248,2016-10-10,Thanksgiving
10087688,Yellow Cab,SILICON VALLEY,17.55,399.11,248.508," 1,177,609 "," 27,247 ",13976,Card,Female,34,18475,2016-10-10,Thanksgiving
10087690,Yellow Cab,TUCSON AZ,31.68,602.14,444.7872," 631,442 "," 5,712 ",39554,Card,Female,23,4717,2016-10-10,Thanksgiving
10087723,Yellow Cab,WASHINGTON DC,28.5,370.17,383.04," 418,859 "," 127,001 ",52268,Cash,Male,24,10199,2016-10-10,Thanksgiving
10087738,Yellow Cab,WASHINGTON DC,18.02,258.18,253.0008," 418,859 "," 127,001 ",52973,Card,Male,30,7678,2016-10-10,Thanksgiving
10087749,Yellow Cab,WASHINGTON DC,8.91,109.76,111.1968," 418,859 "," 127,001 ",52618,Cash,Female,23,11046,2016-10-10,Thanksgiving
10087801,Yellow Cab,WASHINGTON DC,4.12,51.86,50.9232," 418,859 "," 127,001 ",52351,Card,Female,29,17076,2016-10-10,Thanksgiving
10087820,Yellow Cab,WASHINGTON DC,26.18,333.03,323.5848," 418,859 "," 127,001 ",52070,Card,Male,34,16671,2016-10-10,Thanksgiving
10087848,Yellow Cab,WASHINGTON DC,29.16,425.6,381.4128," 418,859 "," 127,001 ",53278,Card,Female,28,17566,2016-10-10,Thanksgiving
10087854,Yellow Cab,WASHINGTON DC,31.93,401.9,386.9916," 418,859 "," 127,001 ",52269,Card,Male,26,9982,2016-10-10,Thanksgiving
10087891,Yellow Cab,WASHINGTON DC,21.21,303.89,295.2432," 418,859 "," 127,001 ",51726,Card,Female,26,5522,2016-10-10,Thanksgiving
10087898,Yellow Cab,WASHINGTON DC,34.72,483.5,458.304," 418,859 "," 127,001 ",53784,Card,Male,23,22554,2016-10-10,Thanksgiving
10087899,Yellow Cab,WASHINGTON DC,15.08,218.08,213.5328," 418,859 "," 127,001 ",51891,Card,Male,37,11982,2016-10-10,Thanksgiving
10088009,Pink Cab,BOSTON MA,24.75,304.24,267.3," 248,968 "," 80,021 ",57437,Cash,Male,64,13453,2016-10-10,Thanksgiving
10088045,Pink Cab,CHICAGO IL,21.06,210.25,248.508," 1,955,130 "," 164,468 ",5634,Cash,Female,19,3235,2016-10-10,Thanksgiving
10088135,Pink Cab,DENVER CO,25.5,230.36,257.55," 754,233 "," 12,421 ",31937,Card,Male,62,12795,2016-10-10,Thanksgiving
10088145,Pink Cab,LOS ANGELES CA,5.05,63.93,59.59," 1,595,037 "," 144,132 ",8641,Cash,Female,30,7735,2016-10-10,Thanksgiving
10088238,Pink Cab,LOS ANGELES CA,8.56,110.57,90.736," 1,595,037 "," 144,132 ",6041,Card,Male,39,23088,2016-10-10,Thanksgiving
10088258,Pink Cab,LOS ANGELES CA,30.0,395.28,309.0," 1,595,037 "," 144,132 ",8310,Cash,Male,54,21747,2016-10-10,Thanksgiving
10088362,Pink Cab,NEW YORK NY,4.12,64.79,44.084," 8,405,837 "," 302,149 ",2918,Card,Female,36,9803,2016-10-10,Thanksgiving
10088372,Pink Cab,NEW YORK NY,1.92,34.01,19.968," 8,405,837 "," 302,149 ",2707,Card,Female,51,14401,2016-10-10,Thanksgiving
10088432,Pink Cab,NEW YORK NY,20.4,334.29,230.52," 8,405,837 "," 302,149 ",333,Card,Female,22,18406,2016-10-10,Thanksgiving
10088435,Pink Cab,NEW YORK NY,9.9,165.51,106.92," 8,405,837 "," 302,149 ",804,Card,Male,24,7333,2016-10-10,Thanksgiving
10088436,Pink Cab,NEW YORK NY,14.4,238.35,148.32," 8,405,837 "," 302,149 ",2466,Card,Male,21,12200,2016-10-10,Thanksgiving
10088437,Pink Cab,NEW YORK NY,42.55,647.96,455.285," 8,405,837 "," 302,149 ",1194,Cash,Female,22,5353,2016-10-10,Thanksgiving
10088522,Pink Cab,ORANGE COUNTY,23.28,379.37,279.36," 1,030,185 "," 12,994 ",15144,Card,Female,23,17798,2016-10-10,Thanksgiving
10088582,Pink Cab,SAN DIEGO CA,39.44,387.94,394.4," 959,307 "," 69,995 ",20419,Card,Male,45,15306,2016-10-10,Thanksgiving
10088583,Pink Cab,SAN DIEGO CA,32.2,313.36,370.3," 959,307 "," 69,995 ",19577,Card,Male,34,32538,2016-10-10,Thanksgiving
10088915,Pink Cab,SEATTLE WA,45.6,633.66,465.12," 671,238 "," 25,063 ",36499,Card,Male,18,2569,2016-10-10,Thanksgiving
10088927,Pink Cab,SILICON VALLEY,6.36,98.16,73.14," 1,177,609 "," 27,247 ",12565,Card,Male,27,5005,2016-10-10,Thanksgiving
10088938,Pink Cab,SILICON VALLEY,3.84,51.51,39.936," 1,177,609 "," 27,247 ",13493,Card,Female,39,3626,2016-10-10,Thanksgiving
10088940,Pink Cab,SILICON VALLEY,18.7,285.92,224.4," 1,177,609 "," 27,247 ",12932,Cash,Male,64,22173,2016-10-10,Thanksgiving
10088941,Pink Cab,SILICON VALLEY,24.7,370.54,274.17," 1,177,609 "," 27,247 ",12347,Card,Male,33,32050,2016-10-10,Thanksgiving
10089038,Yellow Cab,ATLANTA GA,16.48,245.18,223.4688," 814,885 "," 24,701 ",28710,Card,Male,28,21142,2016-10-10,Thanksgiving
10089070,Yellow Cab,AUSTIN TX,9.0,133.65,116.64," 698,371 "," 14,978 ",34312,Cash,Female,24,3452,2016-10-10,Thanksgiving
10089075,Yellow Cab,BOSTON MA,40.7,639.1,488.4," 248,968 "," 80,021 ",59576,Cash,Female,32,12290,2016-10-10,Thanksgiving
10089077,Yellow Cab,BOSTON MA,25.53,461.9,340.0596," 248,968 "," 80,021 ",59102,Card,Male,34,11245,2016-10-10,Thanksgiving
10089085,Yellow Cab,BOSTON MA,33.66,603.24,411.9984," 248,968 "," 80,021 ",59204,Cash,Male,60,23157,2016-10-10,Thanksgiving
